agents,kmax,percent,ratio,profit,distance
1,10,80,0.86,125,177728.41
1,10,80,0.86,140,239010.81
1,10,80,0.86,155,241628.71
1,10,80,0.86,170,243386.36
1,10,80,0.86,185,251757.52
1,10,80,0.86,200,264649.95
1,10,80,0.86,215,303849.51
1,10,80,0.86,230,512111.49
1,10,80,0.86,245,518224.50
1,10,80,0.86,260,525154.42
1,10,80,0.86,275,602846.06
1,10,80,0.86,290,609986.89
1,10,80,0.87,5,60922.88
1,10,80,0.87,20,61538.91
1,10,80,0.87,35,68754.87
1,10,80,0.87,50,106015.36
1,10,80,0.87,65,142780.04
1,10,80,0.87,80,156131.85
1,10,80,0.87,95,166420.39
1,10,80,0.87,110,173198.53
1,10,80,0.87,125,177737.09
1,10,80,0.87,140,239010.81
1,10,80,0.87,155,241628.71
1,10,80,0.87,170,243329.10
1,10,80,0.87,185,251757.52
1,10,80,0.87,200,264842.82
1,10,80,0.87,215,303913.48
1,10,80,0.87,230,512033.46
1,10,80,0.87,245,518146.47
1,10,80,0.87,260,524927.71
1,10,80,0.87,275,603802.97
1,10,80,0.87,290,609825.45
1,10,80,0.88,5,60922.88
1,10,80,0.88,20,61538.91
1,10,80,0.88,35,68754.87
1,10,80,0.88,50,106015.36
1,10,80,0.88,65,142936.65
1,10,80,0.88,80,156288.45
1,10,80,0.88,95,166545.03
1,10,80,0.88,110,173318.19
1,10,80,0.88,125,177861.49
1,10,80,0.88,140,239010.81
1,10,80,0.88,155,241610.91
1,10,80,0.88,170,243358.00
1,10,80,0.88,185,251524.27
1,10,80,0.88,200,264835.19
1,10,80,0.88,215,303913.48
1,10,80,0.88,230,512055.61
1,10,80,0.88,245,518188.79
1,10,80,0.88,260,525000.99
1,10,80,0.88,275,606475.41
1,10,80,0.88,290,610574.73
1,10,80,0.89,5,60922.88
1,10,80,0.89,20,61538.91
1,10,80,0.89,35,68754.87
1,10,80,0.89,50,106015.36
1,10,80,0.89,65,142936.65
1,10,80,0.89,80,156288.45
1,10,80,0.89,95,166581.98
1,10,80,0.89,110,173321.45
1,10,80,0.89,125,177890.85
1,10,80,0.89,140,239010.81
1,10,80,0.89,155,241610.91
1,10,80,0.89,170,243358.00
1,10,80,0.89,185,251553.48
1,10,80,0.89,200,264794.58
1,10,80,0.89,215,303913.48
1,10,80,0.89,230,511824.73
1,10,80,0.89,245,517943.15
1,10,80,0.89,260,524847.34
1,10,80,0.89,275,606359.41
1,10,80,0.89,290,610697.93
1,10,80,0.90,5,60922.88
1,10,80,0.90,20,61538.91
1,10,80,0.90,35,68754.87
1,10,80,0.90,50,106015.36
1,10,80,0.90,65,142936.65
1,10,80,0.90,80,156288.45
1,10,80,0.90,95,166581.98
1,10,80,0.90,110,173353.61
1,10,80,0.90,125,177870.81
1,10,80,0.90,140,238977.42
1,10,80,0.90,155,241577.53
1,10,80,0.90,170,243324.61
1,10,80,0.90,185,251492.30
1,10,80,0.90,200,264781.23
1,10,80,0.90,215,303383.94
1,10,80,0.90,230,511830.14
1,10,80,0.90,245,517948.56
1,10,80,0.90,260,524757.36
1,10,80,0.90,275,605553.98
1,10,80,0.90,290,610884.57
1,10,80,0.91,5,60922.88
1,10,80,0.91,20,61538.91
1,10,80,0.91,35,68754.87
1,10,80,0.91,50,106015.36
1,10,80,0.91,65,142936.65
1,10,80,0.91,80,156288.45
1,10,80,0.91,95,166581.98
1,10,80,0.91,110,173353.61
1,10,80,0.91,125,177944.71
1,10,80,0.91,140,239002.76
1,10,80,0.91,155,241602.87
1,10,80,0.91,170,243349.95
1,10,80,0.91,185,251554.63
1,10,80,0.91,200,264810.85
1,10,80,0.91,215,307122.69
1,10,80,0.91,230,511453.66
1,10,80,0.91,245,517571.01
1,10,80,0.91,260,524395.46
1,10,80,0.91,275,605735.32
1,10,80,0.91,290,611183.01
1,10,80,0.92,5,60922.88
1,10,80,0.92,20,61538.91
1,10,80,0.92,35,68754.87
1,10,80,0.92,50,106015.36
1,10,80,0.92,65,142936.65
1,10,80,0.92,80,156288.45
1,10,80,0.92,95,166581.98
1,10,80,0.92,110,173353.61
1,10,80,0.92,125,177917.19
1,10,80,0.92,140,238989.40
1,10,80,0.92,155,241589.51
1,10,80,0.92,170,243336.60
1,10,80,0.92,185,251553.85
1,10,80,0.92,200,264770.04
1,10,80,0.92,215,307109.34
1,10,80,0.92,230,511019.19
1,10,80,0.92,245,517625.98
1,10,80,0.92,260,524598.69
1,10,80,0.92,275,606064.01
1,10,80,0.92,290,611417.87
1,10,80,0.93,5,60922.88
1,10,80,0.93,20,61538.91
1,10,80,0.93,35,68754.87
1,10,80,0.93,50,106015.36
1,10,80,0.93,65,142936.65
1,10,80,0.93,80,156288.45
1,10,80,0.93,95,166581.98
1,10,80,0.93,110,173353.61
1,10,80,0.93,125,177917.19
1,10,80,0.93,140,238994.61
1,10,80,0.93,155,241594.72
1,10,80,0.93,170,243341.80
1,10,80,0.93,185,251559.06
1,10,80,0.93,200,264778.11
1,10,80,0.93,215,307128.51
1,10,80,0.93,230,511029.06
1,10,80,0.93,245,517530.52
1,10,80,0.93,260,524697.47
1,10,80,0.93,275,605144.93
1,10,80,0.93,290,611901.08
1,10,80,0.94,5,60922.88
1,10,80,0.94,20,61538.91
1,10,80,0.94,35,68754.87
1,10,80,0.94,50,106015.36
1,10,80,0.94,65,142936.65
1,10,80,0.94,80,156288.45
1,10,80,0.94,95,166581.98
1,10,80,0.94,110,173353.61
1,10,80,0.94,125,177917.19
1,10,80,0.94,140,238994.61
1,10,80,0.94,155,241594.72
1,10,80,0.94,170,243341.80
1,10,80,0.94,185,251559.06
1,10,80,0.94,200,264894.23
1,10,80,0.94,215,310536.60
1,10,80,0.94,230,509949.69
1,10,80,0.94,245,516578.20
1,10,80,0.94,260,523950.70
1,10,80,0.94,275,603859.93
1,10,80,0.94,290,611185.96
1,10,80,0.95,5,60922.88
1,10,80,0.95,20,61538.91
1,10,80,0.95,35,68754.87
1,10,80,0.95,50,106015.36
1,10,80,0.95,65,142936.65
1,10,80,0.95,80,156288.45
1,10,80,0.95,95,166581.98
1,10,80,0.95,110,173353.61
1,10,80,0.95,125,177917.19
1,10,80,0.95,140,238994.61
1,10,80,0.95,155,241594.72
1,10,80,0.95,170,243341.80
1,10,80,0.95,185,251564.47
1,10,80,0.95,200,264921.01
1,10,80,0.95,215,310542.01
1,10,80,0.95,230,510331.31
1,10,80,0.95,245,516978.92
1,10,80,0.95,260,524454.34
1,10,80,0.95,275,601810.24
1,10,80,0.95,290,611719.43
1,10,80,0.96,5,60922.88
1,10,80,0.96,20,61538.91
1,10,80,0.96,35,68754.87
1,10,80,0.96,50,106015.36
1,10,80,0.96,65,142936.65
1,10,80,0.96,80,156288.45
1,10,80,0.96,95,166581.98
1,10,80,0.96,110,173353.61
1,10,80,0.96,125,177917.19
1,10,80,0.96,140,238994.61
1,10,80,0.96,155,241594.72
1,10,80,0.96,170,243341.80
1,10,80,0.96,185,251564.04
1,10,80,0.96,200,264921.01
1,10,80,0.96,215,310542.01
1,10,80,0.96,230,510331.31
1,10,80,0.96,245,516978.92
1,10,80,0.96,260,524454.34
1,10,80,0.96,275,600820.17
1,10,80,0.96,290,612147.65
1,10,80,0.97,5,60922.88
1,10,80,0.97,20,61538.91
1,10,80,0.97,35,68754.87
1,10,80,0.97,50,106015.36
1,10,80,0.97,65,142936.65
1,10,80,0.97,80,156288.45
1,10,80,0.97,95,166581.98
1,10,80,0.97,110,173353.61
1,10,80,0.97,125,177917.19
1,10,80,0.97,140,238994.61
1,10,80,0.97,155,241594.72
1,10,80,0.97,170,243341.80
1,10,80,0.97,185,251564.04
1,10,80,0.97,200,264996.03
1,10,80,0.97,215,303457.16
1,10,80,0.97,230,507706.92
1,10,80,0.97,245,517899.24
1,10,80,0.97,260,525107.73
1,10,80,0.97,275,602152.34
1,10,80,0.97,290,612209.30
1,10,80,0.98,5,60922.88
1,10,80,0.98,20,61538.91
1,10,80,0.98,35,68754.87
1,10,80,0.98,50,106015.36
1,10,80,0.98,65,142936.65
1,10,80,0.98,80,156288.45
1,10,80,0.98,95,166581.98
1,10,80,0.98,110,173353.61
1,10,80,0.98,125,177917.19
1,10,80,0.98,140,238994.61
1,10,80,0.98,155,241594.72
1,10,80,0.98,170,243341.80
1,10,80,0.98,185,251559.37
1,10,80,0.98,200,264991.36
1,10,80,0.98,215,303452.49
1,10,80,0.98,230,511085.03
1,10,80,0.98,245,517720.56
1,10,80,0.98,260,525168.36
1,10,80,0.98,275,606715.92
1,10,80,0.98,290,613555.64
1,10,80,0.99,5,60922.88
1,10,80,0.99,20,61538.91
1,10,80,0.99,35,68754.87
1,10,80,0.99,50,106015.36
1,10,80,0.99,65,142936.65
1,10,80,0.99,80,156288.45
1,10,80,0.99,95,166581.98
1,10,80,0.99,110,173353.61
1,10,80,0.99,125,177917.19
1,10,80,0.99,140,238994.61
1,10,80,0.99,155,241594.72
1,10,80,0.99,170,243341.80
1,10,80,0.99,185,251559.37
1,10,80,0.99,200,264991.36
1,10,80,0.99,215,303452.49
1,10,80,0.99,230,511085.03
1,10,80,0.99,245,517720.56
1,10,80,0.99,260,525168.36
1,10,80,0.99,275,606715.92
1,10,80,0.99,290,613555.64
1,10,80,1.00,5,60922.88
1,10,80,1.00,20,61538.91
1,10,80,1.00,35,69840.42
1,10,80,1.00,50,106401.89
1,10,80,1.00,65,142699.56
1,10,80,1.00,80,155370.86
1,10,80,1.00,95,166412.80
1,10,80,1.00,110,173401.25
1,10,80,1.00,125,178106.48
1,10,80,1.00,140,238441.02
1,10,80,1.00,155,242416.20
1,10,80,1.00,170,243337.78
1,10,80,1.00,185,250276.49
1,10,80,1.00,200,265135.21
1,10,80,1.00,215,309997.97
1,10,80,1.00,230,510416.97
1,10,80,1.00,245,515905.60
1,10,80,1.00,260,523623.70
1,10,80,1.00,275,612925.33
1,10,80,1.00,290,620269.84
3,10,80,0.01,5,60971.98
3,10,80,0.01,20,61631.66
3,10,80,0.01,35,87551.34
3,10,80,0.01,50,161149.38
3,10,80,0.01,65,171127.18
3,10,80,0.01,80,191877.90
3,10,80,0.01,95,220099.00
3,10,80,0.01,110,236607.17
3,10,80,0.01,125,304843.73
3,10,80,0.01,140,373907.31
3,10,80,0.01,155,374470.77
3,10,80,0.01,170,393775.07
3,10,80,0.01,185,420006.11
3,10,80,0.01,200,432360.71
3,10,80,0.01,215,546859.67
3,10,80,0.01,230,718075.03
3,10,80,0.01,245,723658.13
3,10,80,0.01,260,742403.87
3,10,80,0.01,275,865052.34
3,10,80,0.01,290,997372.95
3,10,80,0.02,5,60971.98
3,10,80,0.02,20,61631.66
3,10,80,0.02,35,87551.34
3,10,80,0.02,50,161149.38
3,10,80,0.02,65,171127.18
3,10,80,0.02,80,191877.90
3,10,80,0.02,95,220099.00
3,10,80,0.02,110,236607.17
3,10,80,0.02,125,304843.73
3,10,80,0.02,140,373907.31
3,10,80,0.02,155,374470.77
3,10,80,0.02,170,393775.07
3,10,80,0.02,185,420006.11
3,10,80,0.02,200,432360.71
3,10,80,0.02,215,546859.67
3,10,80,0.02,230,718075.03
3,10,80,0.02,245,723658.13
3,10,80,0.02,260,742403.87
3,10,80,0.02,275,865052.34
3,10,80,0.02,290,997372.95
3,10,80,0.03,5,60971.98
3,10,80,0.03,20,61631.66
3,10,80,0.03,35,87551.34
3,10,80,0.03,50,161149.38
3,10,80,0.03,65,171127.18
3,10,80,0.03,80,191877.90
3,10,80,0.03,95,220099.00
3,10,80,0.03,110,236607.17
3,10,80,0.03,125,304843.73
3,10,80,0.03,140,373907.31
3,10,80,0.03,155,374470.77
3,10,80,0.03,170,393775.07
3,10,80,0.03,185,420006.11
3,10,80,0.03,200,432360.71
3,10,80,0.03,215,546859.67
3,10,80,0.03,230,718075.03
3,10,80,0.03,245,723658.13
3,10,80,0.03,260,742403.87
3,10,80,0.03,275,865052.34
3,10,80,0.03,290,997372.95
3,10,80,0.04,5,60971.98
3,10,80,0.04,20,61631.66
3,10,80,0.04,35,87551.34
3,10,80,0.04,50,161149.38
3,10,80,0.04,65,171127.18
3,10,80,0.04,80,191877.90
3,10,80,0.04,95,220099.00
3,10,80,0.04,110,236607.17
3,10,80,0.04,125,304843.73
3,10,80,0.04,140,373907.31
3,10,80,0.04,155,374470.77
3,10,80,0.04,170,393775.07
3,10,80,0.04,185,420006.11
3,10,80,0.04,200,432360.71
3,10,80,0.04,215,546859.67
3,10,80,0.04,230,718075.03
3,10,80,0.04,245,723658.13
3,10,80,0.04,260,742403.87
3,10,80,0.04,275,865052.34
3,10,80,0.04,290,997372.95
3,10,80,0.05,5,60971.98
3,10,80,0.05,20,61631.66
3,10,80,0.05,35,87551.34
3,10,80,0.05,50,161149.38
3,10,80,0.05,65,171127.18
3,10,80,0.05,80,191877.90
3,10,80,0.05,95,220099.00
3,10,80,0.05,110,236607.17
3,10,80,0.05,125,304843.73
3,10,80,0.05,140,373907.31
3,10,80,0.05,155,374470.77
3,10,80,0.05,170,393775.07
3,10,80,0.05,185,420006.11
3,10,80,0.05,200,432360.71
3,10,80,0.05,215,546859.67
3,10,80,0.05,230,718075.03
3,10,80,0.05,245,723658.13
3,10,80,0.05,260,742403.87
3,10,80,0.05,275,865052.34
3,10,80,0.05,290,1001224.24
3,10,80,0.06,5,60971.98
3,10,80,0.06,20,61631.66
3,10,80,0.06,35,87551.34
3,10,80,0.06,50,161149.38
3,10,80,0.06,65,171127.18
3,10,80,0.06,80,191877.90
3,10,80,0.06,95,220099.00
3,10,80,0.06,110,236607.17
3,10,80,0.06,125,304843.73
3,10,80,0.06,140,373907.31
3,10,80,0.06,155,374470.77
3,10,80,0.06,170,393775.07
3,10,80,0.06,185,420006.11
3,10,80,0.06,200,432360.71
3,10,80,0.06,215,546859.67
3,10,80,0.06,230,718075.03
3,10,80,0.06,245,723658.13
3,10,80,0.06,260,742349.67
3,10,80,0.06,275,869032.54
3,10,80,0.06,290,1001224.24
3,10,80,0.07,5,60971.98
3,10,80,0.07,20,61631.66
3,10,80,0.07,35,87551.34
3,10,80,0.07,50,161149.38
3,10,80,0.07,65,171127.18
3,10,80,0.07,80,191877.90
3,10,80,0.07,95,220099.00
3,10,80,0.07,110,236607.17
3,10,80,0.07,125,304843.73
3,10,80,0.07,140,373907.31
3,10,80,0.07,155,374470.77
3,10,80,0.07,170,393775.07
3,10,80,0.07,185,420006.11
3,10,80,0.07,200,432360.71
3,10,80,0.07,215,546859.67
3,10,80,0.07,230,714657.51
3,10,80,0.07,245,724858.36
3,10,80,0.07,260,742349.67
3,10,80,0.07,275,869635.58
3,10,80,0.07,290,1001751.14
3,10,80,0.08,5,60971.98
3,10,80,0.08,20,61631.66
3,10,80,0.08,35,87551.34
3,10,80,0.08,50,161149.38
3,10,80,0.08,65,171127.18
3,10,80,0.08,80,191877.90
3,10,80,0.08,95,220099.00
3,10,80,0.08,110,236607.17
3,10,80,0.08,125,304843.73
3,10,80,0.08,140,373907.31
3,10,80,0.08,155,374470.77
3,10,80,0.08,170,393775.07
3,10,80,0.08,185,419908.96
3,10,80,0.08,200,432138.60
3,10,80,0.08,215,550431.46
3,10,80,0.08,230,717954.87
3,10,80,0.08,245,728791.88
3,10,80,0.08,260,738560.23
3,10,80,0.08,275,854261.77
3,10,80,0.08,290,985300.08
3,10,80,0.09,5,60971.98
3,10,80,0.09,20,61631.66
3,10,80,0.09,35,87551.34
3,10,80,0.09,50,161149.38
3,10,80,0.09,65,171127.18
3,10,80,0.09,80,191877.90
3,10,80,0.09,95,220099.00
3,10,80,0.09,110,236607.17
3,10,80,0.09,125,304843.73
3,10,80,0.09,140,373907.31
3,10,80,0.09,155,374470.77
3,10,80,0.09,170,393775.07
3,10,80,0.09,185,419842.95
3,10,80,0.09,200,432138.60
3,10,80,0.09,215,550431.46
3,10,80,0.09,230,717418.10
3,10,80,0.09,245,724313.04
3,10,80,0.09,260,749181.06
3,10,80,0.09,275,854137.64
3,10,80,0.09,290,991459.20
3,10,80,0.10,5,60971.98
3,10,80,0.10,20,61631.66
3,10,80,0.10,35,87551.34
3,10,80,0.10,50,161149.38
3,10,80,0.10,65,171127.18
3,10,80,0.10,80,191877.90
3,10,80,0.10,95,220099.00
3,10,80,0.10,110,236607.17
3,10,80,0.10,125,304843.73
3,10,80,0.10,140,373907.31
3,10,80,0.10,155,374470.77
3,10,80,0.10,170,393775.07
3,10,80,0.10,185,419842.95
3,10,80,0.10,200,432138.60
3,10,80,0.10,215,547005.91
3,10,80,0.10,230,714327.34
3,10,80,0.10,245,720924.55
3,10,80,0.10,260,747031.95
3,10,80,0.10,275,854625.15
3,10,80,0.10,290,995733.17
3,10,80,0.11,5,60971.98
3,10,80,0.11,20,61631.66
3,10,80,0.11,35,87551.34
3,10,80,0.11,50,161149.38
3,10,80,0.11,65,171127.18
3,10,80,0.11,80,191877.90
3,10,80,0.11,95,220099.00
3,10,80,0.11,110,236607.17
3,10,80,0.11,125,304843.73
3,10,80,0.11,140,373907.31
3,10,80,0.11,155,374470.77
3,10,80,0.11,170,393775.07
3,10,80,0.11,185,419842.95
3,10,80,0.11,200,432138.60
3,10,80,0.11,215,547005.91
3,10,80,0.11,230,714327.34
3,10,80,0.11,245,720924.55
3,10,80,0.11,260,747031.95
3,10,80,0.11,275,854625.15
3,10,80,0.11,290,995733.17
3,10,80,0.12,5,60971.98
3,10,80,0.12,20,61631.66
3,10,80,0.12,35,87551.34
3,10,80,0.12,50,161149.38
3,10,80,0.12,65,171127.18
3,10,80,0.12,80,191877.90
3,10,80,0.12,95,220099.00
3,10,80,0.12,110,236607.17
3,10,80,0.12,125,304843.73
3,10,80,0.12,140,373840.43
3,10,80,0.12,155,374403.88
3,10,80,0.12,170,393708.19
3,10,80,0.12,185,419842.95
3,10,80,0.12,200,432138.60
3,10,80,0.12,215,549807.07
3,10,80,0.12,230,713068.68
3,10,80,0.12,245,719887.57
3,10,80,0.12,260,743252.43
3,10,80,0.12,275,850646.12
3,10,80,0.12,290,998690.03
3,10,80,0.13,5,60971.98
3,10,80,0.13,20,61631.66
3,10,80,0.13,35,87551.34
3,10,80,0.13,50,161149.38
3,10,80,0.13,65,171127.18
3,10,80,0.13,80,191877.90
3,10,80,0.13,95,220099.00
3,10,80,0.13,110,236607.17
3,10,80,0.13,125,304843.73
3,10,80,0.13,140,373840.43
3,10,80,0.13,155,374403.88
3,10,80,0.13,170,393708.19
3,10,80,0.13,185,415636.22
3,10,80,0.13,200,431834.67
3,10,80,0.13,215,561761.13
3,10,80,0.13,230,718314.60
3,10,80,0.13,245,724500.54
3,10,80,0.13,260,743194.38
3,10,80,0.13,275,858961.46
3,10,80,0.13,290,1013186.33
3,10,80,0.14,5,60971.98
3,10,80,0.14,20,61631.66
3,10,80,0.14,35,87551.34
3,10,80,0.14,50,161149.38
3,10,80,0.14,65,171127.18
3,10,80,0.14,80,191877.90
3,10,80,0.14,95,220099.00
3,10,80,0.14,110,236607.17
3,10,80,0.14,125,304843.73
3,10,80,0.14,140,373840.43
3,10,80,0.14,155,374403.88
3,10,80,0.14,170,393708.19
3,10,80,0.14,185,415636.22
3,10,80,0.14,200,431834.67
3,10,80,0.14,215,561761.13
3,10,80,0.14,230,718314.60
3,10,80,0.14,245,724500.54
3,10,80,0.14,260,746766.56
3,10,80,0.14,275,862391.81
3,10,80,0.14,290,1018857.83
3,10,80,0.15,5,60971.98
3,10,80,0.15,20,61631.66
3,10,80,0.15,35,87551.34
3,10,80,0.15,50,161149.38
3,10,80,0.15,65,171127.18
3,10,80,0.15,80,191877.90
3,10,80,0.15,95,220099.00
3,10,80,0.15,110,236607.17
3,10,80,0.15,125,304798.60
3,10,80,0.15,140,373840.43
3,10,80,0.15,155,374403.88
3,10,80,0.15,170,393708.19
3,10,80,0.15,185,415636.22
3,10,80,0.15,200,431898.39
3,10,80,0.15,215,568957.81
3,10,80,0.15,230,718941.27
3,10,80,0.15,245,724661.68
3,10,80,0.15,260,746766.56
3,10,80,0.15,275,859956.12
3,10,80,0.15,290,1021041.39
3,10,80,0.16,5,60971.98
3,10,80,0.16,20,61631.66
3,10,80,0.16,35,87551.34
3,10,80,0.16,50,161149.38
3,10,80,0.16,65,171127.18
3,10,80,0.16,80,191877.90
3,10,80,0.16,95,220099.00
3,10,80,0.16,110,236607.17
3,10,80,0.16,125,304798.60
3,10,80,0.16,140,373840.43
3,10,80,0.16,155,374403.88
3,10,80,0.16,170,393708.19
3,10,80,0.16,185,415768.28
3,10,80,0.16,200,431863.75
3,10,80,0.16,215,569146.10
3,10,80,0.16,230,718157.60
3,10,80,0.16,245,724652.78
3,10,80,0.16,260,746841.22
3,10,80,0.16,275,866477.22
3,10,80,0.16,290,1015563.79
3,10,80,0.17,5,60971.98
3,10,80,0.17,20,61631.66
3,10,80,0.17,35,87551.34
3,10,80,0.17,50,161149.38
3,10,80,0.17,65,171127.18
3,10,80,0.17,80,191877.90
3,10,80,0.17,95,220099.00
3,10,80,0.17,110,236607.17
3,10,80,0.17,125,304798.60
3,10,80,0.17,140,373840.43
3,10,80,0.17,155,374403.88
3,10,80,0.17,170,393708.19
3,10,80,0.17,185,411821.41
3,10,80,0.17,200,431858.18
3,10,80,0.17,215,568560.84
3,10,80,0.17,230,719184.99
3,10,80,0.17,245,725692.48
3,10,80,0.17,260,747224.35
3,10,80,0.17,275,880501.51
3,10,80,0.17,290,1031789.00
3,10,80,0.18,5,60971.98
3,10,80,0.18,20,61631.66
3,10,80,0.18,35,87551.34
3,10,80,0.18,50,161149.38
3,10,80,0.18,65,171127.18
3,10,80,0.18,80,191877.90
3,10,80,0.18,95,220099.00
3,10,80,0.18,110,236607.17
3,10,80,0.18,125,304798.60
3,10,80,0.18,140,373840.43
3,10,80,0.18,155,374403.88
3,10,80,0.18,170,393708.19
3,10,80,0.18,185,411821.41
3,10,80,0.18,200,431858.18
3,10,80,0.18,215,568560.84
3,10,80,0.18,230,719184.99
3,10,80,0.18,245,725692.48
3,10,80,0.18,260,747310.08
3,10,80,0.18,275,880955.34
3,10,80,0.18,290,1031789.00
3,10,80,0.19,5,60971.98
3,10,80,0.19,20,61631.66
3,10,80,0.19,35,87551.34
3,10,80,0.19,50,161149.38
3,10,80,0.19,65,171127.18
3,10,80,0.19,80,191877.90
3,10,80,0.19,95,220099.00
3,10,80,0.19,110,236607.17
3,10,80,0.19,125,304798.60
3,10,80,0.19,140,373840.43
3,10,80,0.19,155,374403.88
3,10,80,0.19,170,393708.19
3,10,80,0.19,185,411821.41
3,10,80,0.19,200,431858.18
3,10,80,0.19,215,568622.48
3,10,80,0.19,230,718555.54
3,10,80,0.19,245,724798.46
3,10,80,0.19,260,748725.23
3,10,80,0.19,275,876638.70
3,10,80,0.19,290,1038796.85
3,10,80,0.20,5,60971.98
3,10,80,0.20,20,61631.66
3,10,80,0.20,35,87551.34
3,10,80,0.20,50,161149.38
3,10,80,0.20,65,171127.18
3,10,80,0.20,80,191877.90
3,10,80,0.20,95,220099.00
3,10,80,0.20,110,236607.17
3,10,80,0.20,125,304798.60
3,10,80,0.20,140,373840.43
3,10,80,0.20,155,374306.07
3,10,80,0.20,170,393708.19
3,10,80,0.20,185,411821.41
3,10,80,0.20,200,435866.58
3,10,80,0.20,215,571919.31
3,10,80,0.20,230,719742.51
3,10,80,0.20,245,725985.43
3,10,80,0.20,260,753256.17
3,10,80,0.20,275,883397.11
3,10,80,0.20,290,1052197.30
3,10,80,0.21,5,60971.98
3,10,80,0.21,20,61631.66
3,10,80,0.21,35,87551.34
3,10,80,0.21,50,161149.38
3,10,80,0.21,65,171127.18
3,10,80,0.21,80,191877.90
3,10,80,0.21,95,220099.00
3,10,80,0.21,110,236607.17
3,10,80,0.21,125,304798.60
3,10,80,0.21,140,373840.43
3,10,80,0.21,155,374306.07
3,10,80,0.21,170,393708.19
3,10,80,0.21,185,411821.41
3,10,80,0.21,200,435866.58
3,10,80,0.21,215,571919.31
3,10,80,0.21,230,719742.51
3,10,80,0.21,245,725985.43
3,10,80,0.21,260,753256.17
3,10,80,0.21,275,883397.11
3,10,80,0.21,290,1052197.30
3,10,80,0.22,5,60971.98
3,10,80,0.22,20,61631.66
3,10,80,0.22,35,87551.34
3,10,80,0.22,50,161149.38
3,10,80,0.22,65,171127.18
3,10,80,0.22,80,191877.90
3,10,80,0.22,95,220099.00
3,10,80,0.22,110,236607.17
3,10,80,0.22,125,304798.60
3,10,80,0.22,140,373840.43
3,10,80,0.22,155,374306.07
3,10,80,0.22,170,393708.19
3,10,80,0.22,185,411821.41
3,10,80,0.22,200,435616.66
3,10,80,0.22,215,571833.59
3,10,80,0.22,230,716000.92
3,10,80,0.22,245,726684.50
3,10,80,0.22,260,753251.13
3,10,80,0.22,275,872590.05
3,10,80,0.22,290,1053800.93
3,10,80,0.23,5,60971.98
3,10,80,0.23,20,61631.66
3,10,80,0.23,35,87551.34
3,10,80,0.23,50,161149.38
3,10,80,0.23,65,171127.18
3,10,80,0.23,80,191877.90
3,10,80,0.23,95,220099.00
3,10,80,0.23,110,236607.17
3,10,80,0.23,125,304798.60
3,10,80,0.23,140,373864.56
3,10,80,0.23,155,374330.20
3,10,80,0.23,170,389820.92
3,10,80,0.23,185,411672.46
3,10,80,0.23,200,435467.70
3,10,80,0.23,215,560351.26
3,10,80,0.23,230,715690.42
3,10,80,0.23,245,726374.00
3,10,80,0.23,260,748260.58
3,10,80,0.23,275,872590.05
3,10,80,0.23,290,1054350.38
3,10,80,0.24,5,60971.98
3,10,80,0.24,20,61631.66
3,10,80,0.24,35,87551.34
3,10,80,0.24,50,161149.38
3,10,80,0.24,65,171127.18
3,10,80,0.24,80,191877.90
3,10,80,0.24,95,220099.00
3,10,80,0.24,110,236607.17
3,10,80,0.24,125,304798.60
3,10,80,0.24,140,373864.56
3,10,80,0.24,155,374330.20
3,10,80,0.24,170,389820.92
3,10,80,0.24,185,411672.46
3,10,80,0.24,200,435706.58
3,10,80,0.24,215,560433.46
3,10,80,0.24,230,715603.25
3,10,80,0.24,245,726374.00
3,10,80,0.24,260,753068.21
3,10,80,0.24,275,860164.85
3,10,80,0.24,290,1051240.30
3,10,80,0.25,5,60971.98
3,10,80,0.25,20,61631.66
3,10,80,0.25,35,87551.34
3,10,80,0.25,50,161149.38
3,10,80,0.25,65,171127.18
3,10,80,0.25,80,191877.90
3,10,80,0.25,95,220099.00
3,10,80,0.25,110,236607.17
3,10,80,0.25,125,304798.60
3,10,80,0.25,140,373907.44
3,10,80,0.25,155,374553.20
3,10,80,0.25,170,389861.24
3,10,80,0.25,185,412572.87
3,10,80,0.25,200,437520.78
3,10,80,0.25,215,566584.89
3,10,80,0.25,230,710315.01
3,10,80,0.25,245,720815.69
3,10,80,0.25,260,736584.83
3,10,80,0.25,275,883229.02
3,10,80,0.25,290,1062550.04
3,10,80,0.26,5,60971.98
3,10,80,0.26,20,61631.66
3,10,80,0.26,35,87551.34
3,10,80,0.26,50,161149.38
3,10,80,0.26,65,171127.18
3,10,80,0.26,80,191877.90
3,10,80,0.26,95,220099.00
3,10,80,0.26,110,236607.17
3,10,80,0.26,125,304798.60
3,10,80,0.26,140,373907.44
3,10,80,0.26,155,374553.20
3,10,80,0.26,170,389861.24
3,10,80,0.26,185,412572.87
3,10,80,0.26,200,437520.78
3,10,80,0.26,215,566584.89
3,10,80,0.26,230,710315.01
3,10,80,0.26,245,720815.69
3,10,80,0.26,260,736584.83
3,10,80,0.26,275,883229.02
3,10,80,0.26,290,1062550.04
3,10,80,0.27,5,60971.98
3,10,80,0.27,20,61631.66
3,10,80,0.27,35,87551.34
3,10,80,0.27,50,161149.38
3,10,80,0.27,65,171127.18
3,10,80,0.27,80,191877.90
3,10,80,0.27,95,220099.00
3,10,80,0.27,110,236607.17
3,10,80,0.27,125,304798.60
