agents,kmax,percent,ratio,profit,distance
1,10,34,0.70,215,306750.97
1,10,34,0.70,230,508589.28
1,10,34,0.70,245,514005.32
1,10,34,0.70,260,521316.16
1,10,34,0.70,275,605869.04
1,10,34,0.70,290,614723.96
1,10,35,0.70,5,60922.88
1,10,35,0.70,20,61538.91
1,10,35,0.70,35,69834.99
1,10,35,0.70,50,105840.20
1,10,35,0.70,65,142903.62
1,10,35,0.70,80,154953.17
1,10,35,0.70,95,164314.30
1,10,35,0.70,110,173067.19
1,10,35,0.70,125,177602.22
1,10,35,0.70,140,238434.30
1,10,35,0.70,155,240995.88
1,10,35,0.70,170,243403.42
1,10,35,0.70,185,250130.31
1,10,35,0.70,200,262611.95
1,10,35,0.70,215,306757.85
1,10,35,0.70,230,508589.28
1,10,35,0.70,245,514010.98
1,10,35,0.70,260,521433.06
1,10,35,0.70,275,605961.03
1,10,35,0.70,290,614682.07
1,10,36,0.70,5,60922.88
1,10,36,0.70,20,61538.91
1,10,36,0.70,35,69834.99
1,10,36,0.70,50,105840.20
1,10,36,0.70,65,142903.62
1,10,36,0.70,80,154953.17
1,10,36,0.70,95,164314.30
1,10,36,0.70,110,173067.19
1,10,36,0.70,125,177602.22
1,10,36,0.70,140,238434.30
1,10,36,0.70,155,240995.88
1,10,36,0.70,170,243383.46
1,10,36,0.70,185,250130.31
1,10,36,0.70,200,262631.71
1,10,36,0.70,215,306822.12
1,10,36,0.70,230,505423.91
1,10,36,0.70,245,514505.48
1,10,36,0.70,260,521943.08
1,10,36,0.70,275,606867.47
1,10,36,0.70,290,614676.21
1,10,37,0.70,5,60922.88
1,10,37,0.70,20,61538.91
1,10,37,0.70,35,69834.99
1,10,37,0.70,50,105840.20
1,10,37,0.70,65,142903.62
1,10,37,0.70,80,154953.17
1,10,37,0.70,95,164334.51
1,10,37,0.70,110,173067.19
1,10,37,0.70,125,177581.62
1,10,37,0.70,140,238434.30
1,10,37,0.70,155,240997.99
1,10,37,0.70,170,243375.74
1,10,37,0.70,185,250156.25
1,10,37,0.70,200,262667.80
1,10,37,0.70,215,306835.34
1,10,37,0.70,230,505487.16
1,10,37,0.70,245,514527.58
1,10,37,0.70,260,522030.82
1,10,37,0.70,275,606769.08
1,10,37,0.70,290,614695.73
1,10,38,0.70,5,60922.88
1,10,38,0.70,20,61538.91
1,10,38,0.70,35,69834.99
1,10,38,0.70,50,105840.20
1,10,38,0.70,65,142903.62
1,10,38,0.70,80,154968.95
1,10,38,0.70,95,164371.81
1,10,38,0.70,110,173104.49
1,10,38,0.70,125,177615.51
1,10,38,0.70,140,238523.58
1,10,38,0.70,155,241072.81
1,10,38,0.70,170,243640.91
